 (-1.799790805318428055e-01+0.000000000000000000e+00j)
 (1.286302918767547876e-01+2.136461925200910331e-03j)
 (1.251676948127940225e-01+2.011381498420105555e-03j)
 (1.257873156106837365e-01-1.582962712635108842e-04j)
 (1.256581395915704613e-01-4.352604984207845474e-04j)
 (1.268618984764330049e-01-5.107424186165145964e-03j)
 (1.329280533300232769e-01-2.932691753015435453e-03j)
 (1.276155043427346092e-01+7.333305850370256014e-03j)
 (-5.995795003471736662e-01+1.876515891867695629e+00j)
 (-1.437423351881784994e-01+8.290853647832596707e-02j)
 (-2.215351177963827134e-01+7.440132857139408751e-02j)
 (-1.972183593074802177e-01+3.508202719923471380e-02j)
 (-5.420223593094052328e-01-1.573587787354319589e+00j)
 (1.463867907360039411e-01-4.649540111249805818e-01j)
 (2.071722408726728026e-01-3.450520285416435740e-01j)
 (2.775465842544859729e-01+4.025898708480919463e-01j)
 (-2.122268988886130414e-01+1.437022805292277772e+00j)
 (-7.022668153293462057e-01+1.816721796647783105e+00j)
 (-8.814563447691657894e-01+1.545207394862438299e+00j)
 (-1.210330598702039850e+00+1.578654960033040178e+00j)
 (-1.359746902207010555e+00-3.757263813316732426e-01j)
 (-4.962648008518442122e-01+2.552080142678811558e+00j)
 (-3.261412737289207664e-01-1.063946163590226757e+00j)
 (1.660438901758995556e+00-3.043374508579714366e+00j)
 (-1.870172959173198368e+00-1.145873852914568891e+00j)
 (1.830814716702879874e+00-1.326237117802082366e-01j)
 (1.618138145342997714e+00+4.098912632997453898e+00j)
 (-9.337306497067641153e-01+1.406072358642859399e+00j)
 (-3.743464538525141272e+00-2.844540247603411398e+00j)
 (1.793978264063067929e+00+1.777078138505790994e+00j)
 (1.870583475513117655e+00-1.719258801777826973e+00j)
 (-2.230342032307544908e+00+5.697235814434163936e-01j)
 (-1.147598126659386875e+00-1.054336482025081123e+00j)
 (1.516729837144197957e+00-8.642655804212809878e-01j)
 (-4.019128621784733707e-02-8.038908392674131154e-01j)
 (-1.399661810029985354e+00+2.218608163685257040e+00j)
